id,Timestamp,Category,Money,Description,Details
2522929526,2025-10-06 06:11:23,sales,36632,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 605595942}, ""quality"": ""1.000"", ""price"": ""$157.500"", ""unit_cogs"": ""$88.795"", ""remaining"": 0}"
2522812527,2025-10-06 04:06:09,executive salaries,-149695,Sueldos de directores,{}
2522721254,2025-10-06 02:20:28,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2522721226,2025-10-06 02:20:25,contract,-16702,Semillas contrato de Axisgroup,"{""Cantidad"": 59862, ""Calidad"": 1, ""Precio"": ""$0.279""}"
2522721056,2025-10-06 02:20:02,sales,36398,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 605942352}, ""quality"": ""1.000"", ""price"": ""$162.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 226845}"
2522721035,2025-10-06 02:19:59,sales,45068,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 605595942}, ""quality"": ""1.000"", ""price"": ""$157.500"", ""unit_cogs"": ""$88.795"", ""remaining"": 36632}"
2529782079,2025-10-11 01:02:26,sales,866,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607334684}, ""quality"": ""1.000"", ""price"": ""$163.800"", ""unit_cogs"": ""$99.035"", ""remaining"": 176064}"
2529782048,2025-10-11 01:02:24,sales,833,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607145742}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$98.966"", ""remaining"": 109365}"
2529777399,2025-10-11 00:53:56,sales,9179,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607145742}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$98.966"", ""remaining"": 110198}"
2529777332,2025-10-11 00:53:50,sales,3620,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607500315}, ""quality"": ""1.000"", ""price"": ""$164.000"", ""unit_cogs"": ""$99.036"", ""remaining"": 101944}"
2529777327,2025-10-11 00:53:49,sales,9530,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607334684}, ""quality"": ""1.000"", ""price"": ""$163.800"", ""unit_cogs"": ""$99.035"", ""remaining"": 176930}"
2529715032,2025-10-11 00:06:32,interest,-2400,Pago de intereses de bono,"{""Valor de bono"": ""$480000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Waraba bussness""}"
2529715027,2025-10-11 00:06:32,interest,-2000,Pago de intereses de bono,"{""Valor de bono"": ""$400000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Wize.corp""}"
2529715021,2025-10-11 00:06:32,interest,-500,Pago de intereses de bono,"{""Valor de bono"": ""$100000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""ALM Nexus""}"
2529715014,2025-10-11 00:06:32,interest,-2875,Pago de intereses de bono,"{""Valor de bono"": ""$575000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Krishna 431""}"
2529715009,2025-10-11 00:06:32,interest,-4100,Pago de intereses de bono,"{""Valor de bono"": ""$820000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Bel deal auto""}"
2529500836,2025-10-10 23:14:22,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2529500820,2025-10-10 23:14:21,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2529500798,2025-10-10 23:14:20,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2529500664,2025-10-10 23:14:08,production,-23209,Producción de Cerdos,"{""Precio"": ""$42.009"", ""Calidad"": 3, ""Cantidad"": 11080}"
2529500417,2025-10-10 23:13:31,sales,32100,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607145742}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$98.966"", ""remaining"": 119377}"
2529500412,2025-10-10 23:13:30,sales,33328,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607334684}, ""quality"": ""1.000"", ""price"": ""$163.800"", ""unit_cogs"": ""$99.035"", ""remaining"": 186460}"
2529500336,2025-10-10 23:13:18,contract,-55800,Semillas contrato de Axisgroup,"{""Cantidad"": 200000, ""Calidad"": 1, ""Precio"": ""$0.279""}"
2529500313,2025-10-10 23:13:16,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2529197710,2025-10-10 17:24:14,sales,627,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607145742}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$98.966"", ""remaining"": 151477}"
2529197623,2025-10-10 17:24:09,sales,651,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607334684}, ""quality"": ""1.000"", ""price"": ""$163.800"", ""unit_cogs"": ""$99.035"", ""remaining"": 219788}"
2529190873,2025-10-10 17:17:30,sales,30690,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607145742}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$98.966"", ""remaining"": 152104}"
2529190806,2025-10-10 17:17:26,sales,31722,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607334684}, ""quality"": ""1.000"", ""price"": ""$163.800"", ""unit_cogs"": ""$99.035"", ""remaining"": 220439}"
2528951979,2025-10-10 13:44:44,construction,0,Building expansion finished,"{""Edificio"": ""Halloween market"", ""Nivel"": 1}"
2528946324,2025-10-10 13:41:13,sales,12882,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 606747834}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 0}"
2528867805,2025-10-10 12:35:15,executive poaching,-40000,Tarifa de agencia por Robert Taurasi,{}
2528867804,2025-10-10 12:35:15,executive poaching,-80000,Bono por registro de Robert Taurasi,{}
2528821277,2025-10-10 11:45:47,production,-7142,Producción de Vacas,"{""Precio"": ""$126.876"", ""Calidad"": 3, ""Cantidad"": 1300}"
2528819757,2025-10-10 11:44:18,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2528819695,2025-10-10 11:44:15,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2528819613,2025-10-10 11:44:11,contract,-29773,Semillas contrato de Axisgroup,"{""Cantidad"": 106713, ""Calidad"": 1, ""Precio"": ""$0.279""}"
2528818972,2025-10-10 11:43:34,sales,81757,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607145742}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$98.966"", ""remaining"": 182794}"
2528818927,2025-10-10 11:43:32,sales,103422,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606747834}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 12882}"
2528507256,2025-10-10 05:01:57,sales,49734,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 606916894}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$94.924"", ""remaining"": 0}"
2528447778,2025-10-10 04:06:17,executive salaries,-35000,Sueldos de directores,{}
2528408785,2025-10-10 03:32:52,taxes,-5611,Honorarios contables,"{""Cash"": ""$7,497,016"", ""Investment in bonds"": ""$0"", ""Bonds payable"": ""$2,375,000"", ""Executive lift"": ""$1,000,000"", ""Cash/bonds value over $4,000,000 at 0.5%"": ""$5,611""}"
2528242354,2025-10-10 00:06:04,interest,-2400,Pago de intereses de bono,"{""Valor de bono"": ""$480000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Waraba bussness""}"
2528242345,2025-10-10 00:06:04,interest,-2000,Pago de intereses de bono,"{""Valor de bono"": ""$400000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Wize.corp""}"
2528242337,2025-10-10 00:06:04,interest,-500,Pago de intereses de bono,"{""Valor de bono"": ""$100000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""ALM Nexus""}"
2528242329,2025-10-10 00:06:04,interest,-2875,Pago de intereses de bono,"{""Valor de bono"": ""$575000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Krishna 431""}"
2528242319,2025-10-10 00:06:04,interest,-4100,Pago de intereses de bono,"{""Valor de bono"": ""$820000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Bel deal auto""}"
2527927296,2025-10-09 20:53:57,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2527926962,2025-10-09 20:53:32,production,-50776,Producción de Grano,"{""Precio"": ""$0.653"", ""Calidad"": 1, ""Cantidad"": 311030}"
2527926918,2025-10-09 20:53:27,sales,63366,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606747834}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 116304}"
2527926908,2025-10-09 20:53:25,sales,56583,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606916894}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$94.924"", ""remaining"": 49734}"
2527423959,2025-10-09 11:48:23,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2527423809,2025-10-09 11:48:13,sales,60217,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606747834}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 179670}"
2527423769,2025-10-09 11:48:12,sales,54224,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606916894}, ""quality"": ""1.000"", ""price"": ""$164.400"", ""unit_cogs"": ""$94.924"", ""remaining"": 106317}"
2527423710,2025-10-09 11:48:07,production,-116765,Producción de Queso,"{""Precio"": ""$99.476"", ""Calidad"": 1, ""Cantidad"": 1260}"
2527048822,2025-10-09 04:06:37,executive salaries,-147500,Sueldos de directores,{}
2527038418,2025-10-09 04:03:36,fees,-38849,Comision de venta en el mercado Cerdos,{}
2527038417,2025-10-09 04:03:36,market,971230,Orden de Cerdos en el mercado completada,"{""recurso"": ""Cerdos"", ""Cantidad"": 15665, ""Calidad"": 3, ""Precio"": ""$62.00"", ""Comprador"": ""Gift from Greenland and Breeze"", ""Ganancia"": 284338}"
2527001950,2025-10-09 03:31:22,taxes,0,Honorarios contables,"{""Cash"": ""$6,993,486"", ""Investment in bonds"": ""$0"", ""Bonds payable"": ""$2,375,000"", ""Executive lift"": ""$2,000,000""}"
2526993604,2025-10-09 03:22:08,fees,-16215,Comision de venta en el mercado Cerdos,"{""comisiones restantes"": ""$38849""}"
2526993603,2025-10-09 03:22:08,market,405356,Orden de Cerdos en el mercado parcialmente completada,"{""recurso"": ""Cerdos"", ""Cantidad"": 6538, ""Calidad"": 3, ""Precio"": ""$62.000"", ""Comprador"": ""BNS SUPPLIES"", ""Ganancia"": ""$118671"", ""Comisiones"": ""$16215"", ""comisiones restantes"": ""$38849""}"
2526985423,2025-10-09 03:09:48,sales,826,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606747834}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 239887}"
2526984895,2025-10-09 03:09:01,market,-9215,Compra de Transporte en el mercado,"{""Cantidad"": 22203, ""Precio"": ""$0.415"", ""Vendedor"": ""Aledo and Business Inc""}"
2526982098,2025-10-09 03:05:05,production,-24450,Producción de Vacas,"{""Precio"": ""$125.734"", ""Calidad"": 3, ""Cantidad"": 4478}"
2526981879,2025-10-09 03:04:52,production,-92839,Producción de Queso,"{""Precio"": ""$98.907"", ""Calidad"": 1, ""Cantidad"": 1008}"
2526981816,2025-10-09 03:04:48,production,-116048,Producción de Queso,"{""Precio"": ""$98.907"", ""Calidad"": 1, ""Cantidad"": 1260}"
2526981760,2025-10-09 03:04:43,production,-92839,Producción de Queso,"{""Precio"": ""$98.907"", ""Calidad"": 1, ""Cantidad"": 1008}"
2526980633,2025-10-09 03:03:19,contract,-55547,Semillas contrato de Axisgroup,"{""Cantidad"": 199093, ""Calidad"": 1, ""Precio"": ""$0.279""}"
2526980579,2025-10-09 03:03:16,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2526980431,2025-10-09 03:03:08,production,-116052,Producción de Forraje,"{""Precio"": ""$9.569"", ""Calidad"": 2, ""Cantidad"": 65102}"
2526980326,2025-10-09 03:03:02,production,-50464,Producción de Grano,"{""Precio"": ""$0.652"", ""Calidad"": 1, ""Cantidad"": 311030}"
2526980255,2025-10-09 03:02:57,production,-50464,Producción de Grano,"{""Precio"": ""$0.652"", ""Calidad"": 1, ""Cantidad"": 311030}"
2526980190,2025-10-09 03:02:52,sales,92583,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606747834}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 240713}"
2526980086,2025-10-09 03:02:46,production,-92839,Producción de Queso,"{""Precio"": ""$98.907"", ""Calidad"": 1, ""Cantidad"": 1008}"
2526960204,2025-10-09 02:31:49,sales,77882,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 606483963}, ""quality"": ""0.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 0}"
2526814650,2025-10-09 00:05:39,interest,-2400,Pago de intereses de bono,"{""Valor de bono"": ""$480000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Waraba bussness""}"
2526814644,2025-10-09 00:05:39,interest,-2000,Pago de intereses de bono,"{""Valor de bono"": ""$400000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Wize.corp""}"
2526814638,2025-10-09 00:05:39,interest,-500,Pago de intereses de bono,"{""Valor de bono"": ""$100000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""ALM Nexus""}"
2526814631,2025-10-09 00:05:39,interest,-2875,Pago de intereses de bono,"{""Valor de bono"": ""$575000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Krishna 431""}"
2526814625,2025-10-09 00:05:39,interest,-4100,Pago de intereses de bono,"{""Valor de bono"": ""$820000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Bel deal auto""}"
2526110849,2025-10-08 13:46:00,sales,1285,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606747834}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 333296}"
2526108129,2025-10-08 13:43:08,market,-384939,Compra de Investigación ganadera en el mercado,"{""Cantidad"": 2500, ""Precio"": ""$153.976"", ""Vendedor"": ""NANYANG UNIVERSITY OF SINGAPORE, FreeWire""}"
2526107575,2025-10-08 13:42:34,market,-616000,Compra de Investigación ganadera en el mercado,"{""Cantidad"": 4000, ""Precio"": ""$154.000"", ""Vendedor"": ""FreeWire""}"
2526107069,2025-10-08 13:42:04,market,-615876,Compra de Investigación ganadera en el mercado,"{""Cantidad"": 4000, ""Precio"": ""$153.969"", ""Vendedor"": ""TraderCorp.com, FreeWire""}"
2526106691,2025-10-08 13:41:40,sales,694,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606483963}, ""quality"": ""0.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 77882}"
2526101047,2025-10-08 13:34:59,sales,66832,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606483963}, ""quality"": ""0.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 78576}"
2525907598,2025-10-08 09:51:04,sales,49472,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 606152726}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 0}"
2525716390,2025-10-08 05:31:49,sales,19270,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 606332708}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 0}"
2525628504,2025-10-08 04:06:23,executive salaries,-149695,Sueldos de directores,{}
2525584667,2025-10-08 03:32:10,taxes,0,Honorarios contables,"{""Cash"": ""$8,585,439"", ""Investment in bonds"": ""$0"", ""Bonds payable"": ""$2,375,000"", ""Executive lift"": ""$4,000,000""}"
2525546420,2025-10-08 02:42:11,sales,15060,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606483963}, ""quality"": ""0.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 145408}"
2525546362,2025-10-08 02:42:07,sales,17036,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606152726}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 49472}"
2525546351,2025-10-08 02:42:06,sales,16783,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606332708}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 19270}"
2525451613,2025-10-08 00:15:03,sales,2595,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606332708}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 36053}"
2525451591,2025-10-08 00:15:02,sales,2634,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606152726}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 66508}"
2525451494,2025-10-08 00:14:54,sales,2328,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606483963}, ""quality"": ""0.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 160468}"
2525418175,2025-10-08 00:06:17,interest,-2400,Pago de intereses de bono,"{""Valor de bono"": ""$480000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Waraba bussness""}"
2525418170,2025-10-08 00:06:17,interest,-2000,Pago de intereses de bono,"{""Valor de bono"": ""$400000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Wize.corp""}"
2525418163,2025-10-08 00:06:17,interest,-500,Pago de intereses de bono,"{""Valor de bono"": ""$100000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""ALM Nexus""}"
2525418155,2025-10-08 00:06:17,interest,-2875,Pago de intereses de bono,"{""Valor de bono"": ""$575000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Krishna 431""}"
2525418147,2025-10-08 00:06:17,interest,-4100,Pago de intereses de bono,"{""Valor de bono"": ""$820000"", ""Inter\u00e9s"": ""0.5%"", ""Propietario"": ""Bel deal auto""}"
2525224827,2025-10-07 23:52:43,contract,-38518,Semillas contrato de Axisgroup,"{""Cantidad"": 138054, ""Calidad"": 1, ""Precio"": ""$0.279""}"
2525224810,2025-10-07 23:52:41,contract,-82000,Agua contrato de Owl Inc.,"{""Cantidad"": 200000, ""Calidad"": 3, ""Precio"": ""$0.410""}"
2525224619,2025-10-07 23:52:18,sales,31346,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606483963}, ""quality"": ""0.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 162796}"
2525224599,2025-10-07 23:52:16,sales,35459,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606152726}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 69142}"
2525224562,2025-10-07 23:52:13,sales,34931,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606332708}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 38648}"
2524980056,2025-10-07 18:47:05,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2524979227,2025-10-07 18:46:14,production,-48282,Producción de Grano,"{""Precio"": ""$0.645"", ""Calidad"": 1, ""Cantidad"": 311030}"
2524979004,2025-10-07 18:46:04,sales,18106,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606483963}, ""quality"": ""0.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 194142}"
2524978936,2025-10-07 18:46:00,sales,20579,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606152726}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 104601}"
2524978934,2025-10-07 18:45:59,sales,20272,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606332708}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 73579}"
2524970612,2025-10-07 18:37:48,fees,-323460,Comision de venta en el mercado Cerdos,{}
2524970611,2025-10-07 18:37:48,market,8086500,Orden de Cerdos en el mercado completada,"{""recurso"": ""Cerdos"", ""Cantidad"": 161730, ""Calidad"": 3, ""Precio"": ""$50.00"", ""Comprador"": ""Orange House Corp"", ""Ganancia"": 1178287}"
2524808553,2025-10-07 15:49:18,contract,-57000,Semillas contrato de TeslaKev.Inc,"{""Cantidad"": 200000, ""Calidad"": 0, ""Precio"": ""$0.285""}"
2524808255,2025-10-07 15:48:53,sales,0,Pérdida de inventario en cancelación minorista,"{""valor perdido de inventario"": ""$94""}"
2524807641,2025-10-07 15:48:15,sales,86968,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606152726}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 125180}"
2524807631,2025-10-07 15:48:14,sales,85553,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606332708}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 93851}"
2524408836,2025-10-07 07:51:06,sales,34562,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Grocery store""}, ""busy"": {""id"": 605942352}, ""quality"": ""1.000"", ""price"": ""$162.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 0}"
2524218556,2025-10-07 04:06:38,executive salaries,-149695,Sueldos de directores,{}
2524163195,2025-10-07 03:18:37,production,-39326,Producción de Cerdos,"{""Precio"": ""$41.421"", ""Calidad"": 3, ""Cantidad"": 19258}"
2524162719,2025-10-07 03:17:44,sales,33532,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 44067442, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 605942352}, ""quality"": ""1.000"", ""price"": ""$162.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 34562}"
2524162695,2025-10-07 03:17:40,sales,30236,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42306598, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 606152726}, ""quality"": ""1.000"", ""price"": ""$163.000"", ""unit_cogs"": ""$94.924"", ""remaining"": 212148}"
2524162401,2025-10-07 03:17:07,production,-111030,Producción de Queso,"{""Precio"": ""$94.924"", ""Calidad"": 1, ""Cantidad"": 1260}"
2531194439,2025-10-12 00:41:12,sales,2800,Ventas de Queso,"{""action"": ""take"", ""building"": {""id"": 42130503, ""size"": 4, ""name"": ""Tienda de comestibles""}, ""busy"": {""id"": 607334684}, ""quality"": ""1.000"", ""price"": ""$163.800"", ""unit_cogs"": ""$99.035"", ""remaining"": 40709}"
